UCASSNAME,bb0,bb1,bb2,bb3,bb4,bb5,bb6,bb7,bb8,bb9,bb10,bb11,bb12,bb13,bb14,bb15,GSC,ID
UCASS I,10,92,208,328,451,578,708,842,979,1119,1263,1411,1562,1716,1874,4095,1.00,1
UCASSNAME,bb0,bb1,bb2,bb3,bb4,bb5,bb6,bb7,bb8,bb9,bb10,bb11,bb12,bb13,bb14,bb15,GSC,ID
UCASS J,33,72,126,193,289,418,583,788,1040,1345,1691,2079,2483,2916,3398,4095,1.00,3
GPS_fix,GPS_satellites,GPS_PDOP,GPS_HDOP,GPS_VDOP,GPS_Date,GPS_Time[UTC],GPS_Time_dec[UTC],GPS_Longitude,GPS_Latitude,GPS_Altitude[m],temp,hum,UCASS_ID,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b1tof,b3tof,b5tof,b7tof,period,csum,glitch,longtof,rejrat,UCASS_ID.1,b0.1,b1.1,b2.1,b3.1,b4.1,b5.1,b6.1,b7.1,b8.1,b9.1,b10.1,b11.1,b12.1,b13.1,b14.1,b15.1,b1tof.1,b3tof.1,b5tof.1,b7tof.1,period.1,csum.1,glitch.1,longtof.1,rejrat.1,AP_Alt(m),AP_BaroAlt(m),AP_BaroTemp,AP_BaroPressure,AP_airSpeed(cm/s),AP_velX(m/s),AP_velY(m/s),AP_velZ(m/s),AP_SOG(m/s),AP_COG(deg),AP_heading(deg)
1,12,0.74,1.28,1.28,10/07/26,06:56:41,65641.0,333810116,351413800,192.0,77.51,40.69,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,32378,24,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:56:42,65642.0,333810116,351413800,192.0,87.9,72.51,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,32379,17,3,2,8,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,32379,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:56:43,65643.0,333810133,351413783,192.1,59.78,48.78,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,32380,12,2,2,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:56:44,65644.0,333810150,351413766,192.2,76.34,60.18,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,32381,14,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32382,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:56:45,65645.0,333810166,351413766,192.4,72.71,66.02,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,32377,11,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:56:46,65646.0,333810166,351413750,192.3,86.49,59.01,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,32379,2,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:56:47,65647.0,333810166,351413750,192.3,89.51,77.34,1,0,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,32382,22,0,0,14,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32382,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:56:48,65648.0,333810166,351413733,192.4,98.7,59.62,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,32379,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:56:49,65649.0,333810183,351413716,192.5,89.87,76.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:56:50,65650.0,333810183,351413716,192.5,84.52,53.42,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,32379,7,2,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1,12,0.78,1.28,1.28,10/07/26,06:56:51,65651.0,333810200,351413716,192.6,74.36,65.14,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,32380,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:56:52,65652.0,333810200,351413683,192.7,90.56,70.29,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,32380,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:56:53,65653.0,333810200,351413700,192.7,96.68,73.96,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,32378,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:56:54,65654.0,333810200,351413683,192.9,86.09,54.34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32382,0,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:56:55,65655.0,333810200,351413683,193.1,68.85,56.92,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,32377,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.76,1.55,1.55,10/07/26,06:56:56,65656.0,333810183,351413683,193.1,62.0,65.22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,32380,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:56:57,65657.0,333810183,351413683,193.0,63.61,57.36,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,32381,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:56:58,65658.0,333810166,351413683,193.2,84.48,67.88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:56:59,65659.0,333810150,351413700,193.6,98.49,60.67,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,32381,1,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:57:00,65700.0,333810150,351413700,193.4,75.25,41.41,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,32380,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:57:01,65701.0,333810133,351413700,193.4,66.11,70.21,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,32381,11,2,1,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:57:02,65702.0,333810133,351413700,193.4,79.12,65.82,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,32378,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:57:03,65703.0,333810133,351413700,193.6,87.25,61.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:57:04,65704.0,333810116,351413716,194.0,90.84,63.85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,2,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:57:05,65705.0,333810116,351413716,194.0,108.2,70.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,32381,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:57:06,65706.0,333810116,351413716,194.3,95.71,73.03,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,32380,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:57:07,65707.0,333810116,351413716,194.3,99.1,71.26,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,32380,7,4,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,32379,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:57:08,65708.0,333810116,351413716,194.3,102.72,70.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:57:09,65709.0,333810133,351413700,194.4,101.03,53.94,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,32379,7,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:57:10,65710.0,333810133,351413700,194.6,84.52,57.36,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,32378,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:57:11,65711.0,333810133,351413700,194.8,94.79,70.01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,32379,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:57:12,65712.0,333810133,351413683,195.0,87.9,54.83,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,32378,1,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:57:13,65713.0,333810133,351413683,195.3,79.24,47.17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,32381,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,0.76,1.55,1.55,10/07/26,06:57:14,65714.0,333810133,351413683,195.3,74.4,57.36,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,32381,2,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1,11,0.76,1.55,1.55,10/07/26,06:57:15,65715.0,333810150,351413683,195.5,79.52,46.89,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,32380,1,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,0.76,1.55,1.55,10/07/26,06:57:16,65716.0,333810150,351413683,195.5,95.43,59.3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,32379,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,0.76,1.55,1.55,10/07/26,06:57:17,65717.0,333810150,351413700,195.7,93.7,53.09,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,32379,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.76,1.55,1.55,10/07/26,06:57:18,65718.0,333810150,351413700,195.8,88.83,65.86,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,32381,1,5,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.76,1.55,1.55,10/07/26,06:57:19,65719.0,333810133,351413700,196.0,86.01,64.94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.76,1.55,1.55,10/07/26,06:57:20,65720.0,333810133,351413700,196.3,62.4,51.64,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,32381,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.76,1.55,1.55,10/07/26,06:57:21,65721.0,333810133,351413700,196.6,69.05,50.35,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,32378,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:57:22,65722.0,333810133,351413700,196.6,89.75,77.34,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,32380,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.76,1.55,1.55,10/07/26,06:57:23,65723.0,333810116,351413700,196.8,100.1,75.89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.76,1.55,1.55,10/07/26,06:57:24,65724.0,333810116,351413700,196.9,87.54,57.56,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,32380,3,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,32379,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,12,0.76,1.55,1.55,10/07/26,06:57:25,65725.0,333810116,351413700,197.0,72.35,55.59,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,0,0,32380,3,0,0,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,32380,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.76,1.55,1.55,10/07/26,06:57:26,65726.0,333810116,351413700,197.1,84.6,61.19,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,32380,9,3,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,12,0.76,1.55,1.55,10/07/26,06:57:27,65727.0,333810116,351413700,197.2,83.11,44.92,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,32380,5,2,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,32380,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:57:28,65728.0,333810116,351413700,197.2,80.97,59.98,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,32379,9,2,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,32379,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:57:29,65729.0,333810116,351413700,197.2,69.57,54.02,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,32381,10,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:57:30,65730.0,333810100,351413716,197.3,85.48,85.4,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,32379,10,1,1,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:57:31,65731.0,333810100,351413733,197.4,81.7,61.55,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,32381,16,5,3,9,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:57:32,65732.0,333810083,351413733,197.4,69.33,52.25,1,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,32379,13,2,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:57:33,65733.0,333810083,351413733,197.3,67.8,58.85,1,0,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,172,218,0,0,32380,18,0,0,7,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,32381,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:57:34,65734.0,333810083,351413750,197.5,77.43,55.39,1,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,174,199,0,0,32377,12,2,1,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32377,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:57:35,65735.0,333810083,351413750,197.6,86.85,61.75,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,32380,6,0,0,11,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:57:36,65736.0,333810083,351413750,197.7,65.82,53.33,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,32381,13,3,1,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32381,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:57:37,65737.0,333810100,351413750,197.8,65.74,69.73,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,32378,6,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:57:38,65738.0,333810100,351413750,197.8,73.4,65.66,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,32382,1,2,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32382,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:57:39,65739.0,333810116,351413766,197.8,84.07,67.43,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,32378,1,1,0,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,32378,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,12,0.79,1.28,1.28,10/07/26,06:57:40,65740.0,333810133,351413766,197.6,75.25,56.96,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,32380,8,1,0,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0
1,11,0.79,1.28,1.28,10/07/26,06:57:41,65741.0,333810150,351413783,197.4,77.83,70.05,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,32379,10,0,0,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,11,0.79,1.28,1.28,10/07/26,06:57:42,65742.0,333810166,351413783,197.2,84.8,74.0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,32381,9,1,0,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0
1,11,0.79,1.28,1.28,10/07/26,06:57:43,65743.0,333810166,351413783,197.1,104.29,73.28,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,32381,11,2,1,6,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,32379,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1,10,0.85,1.39,1.39,10/07/26,06:57:44,65744.0,333810183,351413800,197.0,89.91,65.46,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,32380,9,1,1,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0
1,11,0.79,1.28,1.28,10/07/26,06:57:45,65745.0,333810166,351413800,196.9,79.92,54.38,1,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,32379,12,0,0,9,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.79,1.28,1.28,10/07/26,06:57:46,65746.0,333810183,351413783,196.9,72.99,54.58,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,32377,9,0,0,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,32377,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:57:47,65747.0,333810183,351413800,196.9,73.32,70.37,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,161,0,0,0,32381,6,1,1,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:57:48,65748.0,333810183,351413800,196.8,82.54,59.86,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,32380,13,0,0,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,3,5,3,2,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:57:49,65749.0,333810183,351413816,196.5,70.13,65.34,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,32380,11,0,0,9,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:57:50,65750.0,333810183,351413816,196.3,75.53,74.52,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,32379,12,2,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32379,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:57:51,65751.0,333810183,351413816,196.2,87.7,82.78,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,32380,15,2,2,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32380,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:57:52,65752.0,333810183,351413816,196.1,91.65,56.52,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,32380,11,3,3,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,32380,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0
1,12,0.74,1.28,1.28,10/07/26,06:57:53,65753.0,333810183,351413816,196.1,83.59,77.18,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,32379,3,0,0,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32378,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
