Instrument Name,Optical Particle Sizer
Model Number,3330
Serial Number,3330210304
Firmware Version,1.4
Calibration Date,2021/01/14
Protocol Name_Number,TEST_015
Test Start Time,06:40:45
Test Start Date,2026/07/10
Test Length [D:H:M:S],0:3:17:30
Sample Interval [H:M:S],0:0:5
Number Channels Enabled,16
Bin 1 Cut Point (um),0.300
Bin 2 Cut Point (um),0.374
Bin 3 Cut Point (um),0.465
Bin 4 Cut Point (um),0.579
Bin 5 Cut Point (um),0.721
Bin 6 Cut Point (um),0.897
Bin 7 Cut Point (um),1.117
Bin 8 Cut Point (um),1.391
Bin 9 Cut Point (um),1.732
Bin 10 Cut Point (um),2.156
Bin 11 Cut Point (um),2.685
Bin 12 Cut Point (um),3.343
Bin 13 Cut Point (um),4.162
Bin 14 Cut Point (um),5.182
Bin 15 Cut Point (um),6.451
Bin 16 Cut Point (um),7.705
Bin 17 Cut Point (um),10.000
Alarm,0.000 #/cm3
Density,1.600
Refractive Index,0.000-0.000j
Size Correction Factor,0.000
FlowCal,1.000
DeadTime Correction Factor,1.000
Errors,
Number of Samples,2370
,
Elapsed Time [s],Bin 1,Bin 2,Bin 3,Bin 4,Bin 5,Bin 6,Bin 7,Bin 8,Bin 9,Bin 10,Bin 11,Bin 12,Bin 13,Bin 14,Bin 15,Bin 16,Bin 17,Deadtime (s),Temperature (C),Humidity (%),Ambient Pressure (kPa),Alarms,Errors,
7310,1586,302,66,23,10,21,11,15,9,10,5,3,3,0,0,1,0,0.012932,44.182,0.000,99.060,,,
7315,1582,271,58,20,16,14,6,15,11,6,2,0,2,0,0,1,3,0.012586,44.186,0.000,99.066,,,
7320,1547,283,68,21,10,17,5,15,8,5,4,3,1,1,1,2,0,0.012408,44.205,0.000,99.060,,,
7325,1616,292,83,19,14,13,12,11,12,6,5,3,3,3,3,1,1,0.013186,44.232,0.000,99.060,,,
7330,1630,273,71,23,11,11,12,14,12,10,2,1,0,2,1,1,0,0.013035,44.250,0.000,99.060,,,
7335,1715,310,71,22,18,13,17,10,6,2,5,2,2,1,1,2,0,0.013620,44.255,0.000,99.060,,,
7340,1601,309,79,22,9,12,10,9,10,6,5,5,3,2,3,0,1,0.013253,44.273,0.000,99.060,,,
7345,1580,293,67,14,17,18,10,13,11,9,2,1,4,2,1,2,0,0.012780,44.273,0.000,99.066,,,
7350,1702,341,82,23,17,15,11,16,8,6,5,1,0,1,0,1,0,0.014102,44.300,0.000,99.047,,,
7355,1598,318,94,24,8,15,9,10,13,8,2,3,3,2,1,1,1,0.013373,44.318,0.000,99.060,,,
7360,1682,340,61,14,13,15,9,8,8,3,4,0,0,2,3,1,0,0.013415,44.323,0.000,99.060,,,
7365,1632,267,70,23,16,9,11,12,11,5,2,4,1,0,0,0,1,0.012788,44.341,0.000,99.060,,,
7370,1745,328,59,20,15,14,16,11,7,8,5,4,2,0,1,0,0,0.013871,44.341,0.000,99.060,,,
7375,1581,295,88,15,13,18,4,17,8,8,5,0,3,3,0,0,0,0.012910,44.386,0.000,99.060,,,
7380,1503,253,60,26,15,13,9,12,9,4,1,1,2,1,1,1,0,0.011900,44.386,0.000,99.060,,,
7385,1512,283,61,15,15,13,11,13,8,3,5,0,1,1,0,1,0,0.012172,44.400,0.000,99.060,,,
7390,1535,272,54,13,13,12,11,13,7,4,3,4,1,0,0,1,2,0.012122,44.409,0.000,99.060,,,
7395,1597,310,94,22,14,23,8,17,6,10,3,1,1,2,1,2,0,0.013397,44.409,0.000,99.060,,,
7400,1596,293,69,27,15,13,12,7,7,8,1,1,1,0,0,0,0,0.013000,44.455,0.000,99.047,,,
7405,1817,372,77,30,23,16,5,13,10,8,8,4,0,3,0,0,0,0.015290,44.455,0.000,99.047,,,
7410,1852,380,76,28,13,12,7,16,13,4,4,1,6,0,0,1,0,0.015252,44.455,0.000,99.060,,,
7415,1872,364,74,27,14,16,10,16,10,9,3,3,0,1,0,0,2,0.015297,44.473,0.000,99.053,,,
7420,1907,319,76,21,16,14,6,6,13,4,6,4,1,3,1,0,1,0.015128,44.477,0.000,99.053,,,
7425,1689,316,63,19,13,19,9,12,10,6,3,2,0,0,2,0,1,0.013531,44.505,0.000,99.060,,,
7430,1603,255,65,22,4,17,9,8,11,7,2,3,0,0,1,0,2,0.012629,44.523,0.000,99.047,,,
7435,1612,306,71,21,15,20,14,14,12,4,1,2,0,0,1,0,1,0.013207,44.523,0.000,99.053,,,
7440,1565,306,84,30,8,14,10,17,7,2,6,3,1,1,0,0,1,0.013110,44.559,0.000,99.053,,,
7445,1594,288,69,34,14,13,9,10,6,3,3,4,2,2,1,2,0,0.012988,44.568,0.000,99.053,,,
7450,1573,270,67,22,12,17,9,12,5,2,5,4,2,0,0,0,0,0.012518,44.568,0.000,99.053,,,
7455,1668,284,58,23,9,17,11,13,14,4,8,2,1,2,0,0,1,0.013143,44.586,0.000,99.060,,,
7460,1740,290,60,18,15,14,8,13,6,7,3,5,3,3,1,0,0,0.013608,44.591,0.000,99.060,,,
7465,1774,304,72,26,17,20,10,18,8,4,2,9,2,2,2,0,0,0.014127,44.591,0.000,99.053,,,
7470,1811,309,68,26,13,18,11,11,10,3,4,2,2,1,1,0,0,0.014318,44.627,0.000,99.053,,,
7475,1782,330,71,27,12,14,8,15,12,10,4,5,4,1,0,1,0,0.014524,44.636,0.000,99.053,,,
7480,1749,303,72,30,12,17,8,17,8,3,2,3,2,2,2,0,0,0.014084,44.636,0.000,99.060,,,
7485,1900,341,58,26,13,16,14,15,10,6,3,3,1,0,1,0,0,0.015089,44.645,0.000,99.060,,,
7490,1639,272,60,13,8,15,8,16,6,5,4,1,2,0,1,2,0,0.012802,44.659,0.000,99.053,,,
7495,1864,338,86,33,13,18,13,17,12,13,3,6,3,3,1,2,1,0.015365,44.659,0.000,99.060,,,
7500,1853,383,69,29,18,21,13,17,15,15,3,3,3,2,1,0,0,0.015604,44.695,0.000,99.072,,,
7505,1879,346,75,22,15,22,9,14,12,6,5,3,4,0,3,4,1,0.015461,44.705,0.000,99.066,,,
7510,1826,352,84,22,18,13,14,13,8,3,2,2,1,0,0,0,1,0.014849,44.705,0.000,99.060,,,
7515,1792,331,65,27,6,10,4,15,11,6,3,2,0,1,0,0,0,0.014091,44.718,0.000,99.060,,,
7520,1774,291,74,21,14,12,6,13,6,8,4,2,3,1,0,1,0,0.014008,44.727,0.000,99.078,,,
7525,1758,314,71,27,14,19,9,10,13,5,5,2,1,0,3,0,2,0.014134,44.727,0.000,99.072,,,
7530,1633,333,69,21,18,14,11,13,10,5,4,2,2,0,2,0,1,0.013559,44.727,0.000,99.072,,,
7535,1624,245,55,22,12,13,13,16,11,9,2,0,1,0,0,0,0,0.012661,44.773,0.000,99.060,,,
7540,1629,272,74,24,17,18,11,17,9,5,6,5,8,1,0,0,1,0.013306,44.773,0.000,99.072,,,
7545,1566,315,54,24,10,13,4,12,11,7,5,3,0,4,2,1,0,0.012761,44.773,0.000,99.066,,,
7550,1537,272,62,20,14,16,10,19,11,5,2,1,3,0,1,1,0,0.012523,44.782,0.000,99.078,,,
7555,1641,256,71,25,13,8,3,17,8,6,3,5,2,1,0,3,1,0.012917,44.795,0.000,99.072,,,
7560,1514,271,63,26,13,17,4,14,8,5,2,1,2,0,0,2,0,0.012231,44.795,0.000,99.066,,,
7565,1522,295,55,15,11,17,12,14,6,6,4,4,1,1,1,0,0,0.012257,44.805,0.000,99.078,,,
7570,1573,279,66,25,17,23,7,16,7,9,6,5,5,1,1,0,0,0.012944,44.841,0.000,99.078,,,
7575,1542,259,57,17,12,18,8,17,13,3,5,1,1,1,1,1,0,0.012441,44.841,0.000,99.060,,,
7580,1541,276,56,18,14,8,15,9,5,5,2,3,4,2,0,1,1,0.012175,44.841,0.000,99.066,,,
7585,1522,273,58,31,16,17,9,9,7,6,4,0,1,1,1,0,0,0.012258,44.864,0.000,99.066,,,
7590,1579,255,60,27,11,16,10,15,6,5,4,2,0,0,2,2,0,0.012459,44.864,0.000,99.072,,,
7595,1570,271,67,26,10,14,10,11,14,2,3,1,2,2,0,3,1,0.012620,44.864,0.000,99.066,,,
7600,1527,267,62,27,13,24,10,18,9,5,2,3,2,3,0,0,0,0.012317,44.873,0.000,99.078,,,
7605,1486,295,71,27,13,23,8,21,9,7,7,2,5,3,1,1,0,0.012569,44.909,0.000,99.060,,,
7610,1562,269,76,23,8,24,8,14,18,6,1,1,0,1,0,0,1,0.012725,44.909,0.000,99.084,,,
7615,1594,280,55,21,9,15,11,18,12,7,3,3,2,1,1,0,0,0.012625,44.909,0.000,99.078,,,
7620,1566,259,66,26,13,14,11,16,10,1,4,1,2,0,1,0,0,0.012442,44.927,0.000,99.078,,,
7625,1546,268,56,27,19,18,12,10,5,7,3,3,1,0,0,2,2,0.012475,44.932,0.000,99.072,,,
7630,1590,300,54,26,18,17,9,12,9,4,2,3,2,0,0,1,0,0.012809,44.932,0.000,99.078,,,
7635,1612,253,71,19,15,18,6,13,12,3,2,2,3,2,0,2,2,0.012717,44.932,0.000,99.078,,,
7640,1581,272,55,19,14,17,13,17,11,4,1,1,0,1,0,0,0,0.012484,44.977,0.000,99.072,,,
7645,1587,258,65,20,12,21,14,14,12,2,1,1,0,2,0,0,0,0.012480,44.977,0.000,99.078,,,
7650,1569,261,60,29,15,15,7,17,12,4,1,6,3,0,1,1,0,0.012485,44.977,0.000,99.072,,,
7655,1581,278,60,24,14,16,10,20,6,8,9,4,2,4,2,3,0,0.012806,44.995,0.000,99.078,,,
7660,1510,315,60,26,10,22,12,9,17,5,4,2,2,0,2,1,0,0.012510,45.000,0.000,99.078,,,
7665,1558,296,54,26,20,18,16,7,6,5,5,0,2,0,0,0,1,0.012547,45.019,0.000,99.072,,,
7670,1564,271,67,22,11,21,12,17,7,4,5,1,2,2,1,1,0,0.012681,45.047,0.000,99.072,,,
7675,1534,266,75,18,13,15,9,15,9,7,7,2,1,0,3,0,0,0.012395,45.047,0.000,99.078,,,
7680,1578,251,68,20,11,15,8,16,10,7,2,0,2,0,2,1,0,0.012428,45.056,0.000,99.078,,,
7685,1574,281,62,18,15,13,7,12,16,10,3,1,3,0,1,1,1,0.012589,45.070,0.000,99.084,,,
7690,1553,260,63,24,19,20,13,14,9,5,4,2,0,2,0,1,0,0.012349,45.070,0.000,99.084,,,
7695,1591,270,69,24,11,16,15,17,13,8,2,4,2,1,2,1,0,0.012775,45.079,0.000,99.084,,,
7700,1535,241,76,19,10,13,14,13,10,8,6,1,2,1,0,0,0,0.012300,45.116,0.000,99.084,,,
7705,1582,270,64,29,6,19,13,18,7,12,4,2,1,3,0,0,0,0.012720,45.116,0.000,99.072,,,
7710,1625,257,76,32,10,15,8,19,11,7,1,5,0,1,1,0,0,0.013135,45.116,0.000,99.091,,,
7715,1622,301,65,24,16,12,10,12,15,7,3,1,6,2,1,2,1,0.013230,45.126,0.000,99.078,,,
7720,1581,300,58,25,14,11,14,15,8,7,2,2,1,2,0,0,1,0.012824,45.140,0.000,99.084,,,
7725,1631,303,68,26,11,22,15,11,10,5,2,2,2,2,3,0,0,0.013432,45.140,0.000,99.072,,,
7730,1592,260,64,35,14,12,13,17,8,8,5,5,4,2,4,1,0,0.012868,45.167,0.000,99.084,,,
7735,1647,277,67,20,9,16,8,18,3,8,8,3,2,4,1,3,0,0.013147,45.186,0.000,99.078,,,
7740,1609,277,71,25,12,13,6,19,8,5,4,5,0,2,0,0,1,0.012739,45.186,0.000,99.084,,,
7745,1604,319,79,33,18,16,12,17,7,5,5,3,2,1,3,0,0,0.013430,45.186,0.000,99.072,,,
7750,1610,290,68,20,14,14,9,7,10,4,5,3,2,3,0,0,0,0.012871,45.214,0.000,99.091,,,
7755,1586,275,52,23,13,11,13,12,7,9,2,1,2,1,1,0,0,0.012620,45.233,0.000,99.084,,,
7760,1622,284,68,32,16,17,8,16,10,7,0,6,2,0,0,3,1,0.013243,45.233,0.000,99.091,,,
7765,1639,293,65,24,16,15,11,16,12,2,5,1,2,1,2,3,1,0.013344,45.233,0.000,99.072,,,
7770,1594,255,46,29,15,15,10,8,7,2,2,0,1,1,0,0,1,0.012261,45.256,0.000,99.084,,,
7775,1648,257,47,24,16,19,7,16,9,0,2,1,1,0,0,1,1,0.012738,45.256,0.000,99.091,,,
7780,1663,315,81,21,13,17,15,18,14,5,1,4,3,0,0,1,0,0.013500,45.256,0.000,99.078,,,
7785,1591,273,76,31,20,15,16,17,11,5,2,5,0,1,0,1,1,0.012985,45.274,0.000,99.078,,,
7790,1637,280,68,18,13,17,15,14,15,10,1,3,1,0,0,0,1,0.013114,45.302,0.000,99.078,,,
7795,1570,278,59,27,19,13,10,12,4,6,2,3,2,1,1,0,0,0.012604,45.302,0.000,99.084,,,
7800,1633,275,74,22,12,9,10,13,13,9,2,3,0,3,0,1,1,0.013045,45.312,0.000,99.084,,,
7805,1640,293,52,30,11,16,9,18,11,4,1,6,2,2,0,2,0,0.013024,45.326,0.000,99.084,,,
7810,1611,283,58,25,9,22,13,14,10,10,3,3,2,1,0,0,0,0.012931,45.326,0.000,99.078,,,
7815,1575,288,56,27,8,21,9,13,8,8,4,2,2,4,0,0,2,0.012646,45.326,0.000,99.078,,,
7820,1582,265,57,18,14,15,7,18,15,8,3,6,3,1,2,0,0,0.012663,45.363,0.000,99.072,,,
7825,1596,282,75,33,14,17,9,14,12,12,4,4,4,1,0,1,0,0.013224,45.372,0.000,99.084,,,
7830,1591,294,74,30,10,16,10,15,6,2,1,0,1,0,0,0,0,0.012726,45.372,0.000,99.078,,,
7835,1632,281,68,31,15,18,11,10,13,10,2,4,0,4,2,0,1,0.013086,45.372,0.000,99.078,,,
7840,1652,290,63,28,11,12,8,16,11,6,4,4,1,4,2,0,0,0.013146,45.395,0.000,99.078,,,
7845,1633,288,61,24,17,19,9,13,10,6,5,3,2,3,0,0,0,0.013085,45.395,0.000,99.078,,,
7850,1543,254,68,26,12,16,11,19,15,2,5,4,1,3,1,0,0,0.012467,45.405,0.000,99.084,,,
7855,1603,281,78,22,12,13,6,13,8,10,5,2,2,3,0,2,0,0.012851,45.423,0.000,99.084,,,
7860,1531,266,77,25,18,10,7,19,7,5,2,2,4,1,0,1,0,0.012364,45.442,0.000,99.084,,,
7865,1632,270,68,24,15,15,8,16,13,7,5,2,2,2,1,1,0,0.012972,45.442,0.000,99.078,,,
7870,1659,301,68,24,16,20,10,12,11,8,2,2,1,2,0,1,0,0.013410,45.456,0.000,99.072,,,
7875,1660,296,56,24,7,12,11,14,8,12,6,2,1,1,0,0,1,0.013180,45.465,0.000,99.078,,,
7880,1672,288,69,21,19,12,11,16,8,7,5,7,3,1,0,0,1,0.013472,45.465,0.000,99.078,,,
7885,1604,305,74,24,10,19,8,12,10,6,2,5,2,4,1,1,1,0.013066,45.512,0.000,99.084,,,
7890,1664,239,69,17,15,20,11,13,8,6,4,6,1,1,0,0,1,0.012968,45.512,0.000,99.084,,,
7895,1598,258,66,28,14,19,15,16,7,2,4,1,0,0,1,0,0,0.012553,45.526,0.000,99.084,,,
7900,1656,293,63,16,17,14,11,22,5,8,3,3,1,1,1,1,0,0.013339,45.535,0.000,99.084,,,
7905,1544,266,65,23,17,17,16,13,11,4,1,3,1,0,2,2,0,0.012455,45.535,0.000,99.084,,,
7910,1658,278,63,9,15,20,7,11,15,6,3,2,2,1,2,1,1,0.012922,45.563,0.000,99.084,,,
7915,1604,294,61,23,11,10,15,17,10,7,3,4,4,2,0,0,0,0.013030,45.581,0.000,99.091,,,
7920,1627,268,76,29,20,16,7,10,15,5,4,2,3,2,0,0,0,0.013137,45.581,0.000,99.072,,,
7925,1608,289,68,24,6,14,12,17,11,4,1,3,1,2,0,0,0,0.012904,45.581,0.000,99.084,,,
7930,1583,282,75,21,17,21,11,7,10,9,2,4,2,1,1,1,0,0.012831,45.605,0.000,99.078,,,
7935,1595,277,82,20,19,14,10,20,16,8,1,2,4,0,1,0,1,0.013091,45.605,0.000,99.084,,,
7940,1672,285,62,24,19,13,10,11,11,8,5,2,2,1,2,2,1,0.013228,45.605,0.000,99.084,,,
7945,1658,253,75,37,16,21,15,10,14,9,3,5,1,1,4,0,1,0.013391,45.614,0.000,99.072,,,
7950,1614,310,66,28,8,10,11,12,14,11,2,1,2,0,2,0,0,0.013097,45.651,0.000,99.084,,,
7955,1725,308,75,20,22,23,8,17,11,4,5,3,0,1,0,0,2,0.014030,45.651,0.000,99.084,,,
7960,1647,298,67,24,12,14,12,12,15,10,4,3,0,2,0,1,0,0.013388,45.651,0.000,99.078,,,
7965,1692,303,78,28,9,18,12,19,10,11,1,3,2,0,2,1,1,0.013638,45.674,0.000,99.091,,,
7970,1675,280,80,26,24,18,6,14,12,9,1,1,0,0,0,0,0,0.013431,45.674,0.000,99.072,,,
7975,1702,298,73,29,12,27,13,18,20,6,1,0,3,1,1,2,0,0.013931,45.674,0.000,99.084,,,
7980,1636,267,75,24,16,16,8,14,8,10,8,4,2,5,1,1,0,0.013312,45.674,0.000,99.078,,,
7985,1618,318,80,33,15,19,10,16,12,12,3,4,2,1,1,1,0,0.013604,45.712,0.000,99.084,,,
7990,1717,301,72,25,13,17,7,14,14,3,1,3,5,1,0,1,0,0.013735,45.721,0.000,99.084,,,
7995,1674,312,88,23,14,23,8,16,11,6,6,2,5,2,1,0,1,0.014054,45.721,0.000,99.078,,,
8000,1630,305,74,22,20,19,16,18,12,4,2,5,2,0,0,1,0,0.013492,45.721,0.000,99.072,,,
8005,1676,280,69,27,17,22,23,13,13,3,0,3,1,2,1,2,0,0.013628,45.721,0.000,99.084,,,
8010,1625,263,82,38,12,13,13,13,13,6,4,3,1,2,3,1,0,0.013098,45.744,0.000,99.072,,,
8015,1608,290,62,30,9,9,13,15,10,9,2,2,4,3,1,1,0,0.013028,45.744,0.000,99.078,,,
8020,1588,314,62,21,11,22,17,13,12,5,1,1,1,1,1,1,1,0.013064,45.744,0.000,99.078,,,
8025,1667,292,75,29,11,20,9,18,7,5,6,4,0,1,2,1,0,0.013416,45.744,0.000,99.072,,,
8030,1678,287,67,30,15,15,9,14,9,10,3,2,2,2,1,0,0,0.013415,45.744,0.000,99.084,,,
8035,1459,290,67,31,12,14,11,15,11,12,4,2,0,2,0,0,0,0.012340,45.744,0.000,99.078,,,
8040,1573,326,65,23,10,11,12,9,9,8,3,4,0,1,1,1,0,0.012915,45.781,0.000,99.078,,,
8045,1584,291,75,27,13,24,9,10,14,10,6,2,2,0,3,0,0,0.013059,45.791,0.000,99.078,,,
8050,1662,307,66,29,11,17,10,13,11,11,6,4,2,0,2,1,0,0.013658,45.791,0.000,99.078,,,
8055,1557,255,84,19,9,18,11,11,13,10,3,1,3,2,1,0,0,0.012396,45.791,0.000,99.078,,,
8060,1612,327,68,27,17,14,10,13,13,11,3,1,1,0,0,3,0,0.013229,45.791,0.000,99.072,,,
8065,1570,275,74,23,16,18,12,13,7,11,2,4,3,2,0,1,1,0.012838,45.791,0.000,99.084,,,
8070,1648,304,72,24,12,18,12,10,13,7,2,4,1,2,1,0,0,0.013543,45.805,0.000,99.084,,,
8075,1720,296,75,26,19,18,18,11,13,4,3,2,1,4,0,1,1,0.013891,45.814,0.000,99.072,,,
8080,1612,269,74,29,9,16,10,15,13,6,4,4,3,3,2,1,1,0.013022,45.814,0.000,99.072,,,
8085,1665,292,63,32,18,13,12,11,8,12,2,3,2,0,1,3,0,0.013456,45.814,0.000,99.084,,,
8090,1638,298,57,29,13,22,10,9,6,8,2,2,4,0,1,1,0,0.013259,45.814,0.000,99.084,,,
8095,1624,324,54,40,21,15,14,13,13,12,4,4,2,1,0,2,1,0.013641,45.814,0.000,99.084,,,
8100,1663,302,65,22,17,13,8,7,7,8,3,3,3,2,2,3,0,0.013185,45.814,0.000,99.084,,,
8105,1681,309,79,28,18,20,7,22,14,5,2,2,1,4,2,4,0,0.013984,45.833,0.000,99.091,,,
8110,1600,310,76,23,20,26,8,22,15,6,7,1,2,5,1,0,1,0.013576,45.860,0.000,99.091,,,
8115,1648,306,74,23,4,11,12,10,10,10,4,6,0,3,0,0,0,0.013288,45.860,0.000,99.084,,,
8120,1611,284,71,21,17,17,6,13,10,4,6,4,0,3,0,1,0,0.013045,45.860,0.000,99.084,,,
8125,1657,265,73,29,12,24,13,13,17,9,6,2,3,0,0,0,2,0.013258,45.860,0.000,99.078,,,
8130,1696,289,63,26,21,15,14,15,12,5,4,5,2,1,0,4,0,0.013551,45.860,0.000,99.091,,,
8135,1696,279,69,28,13,13,14,18,8,7,5,3,3,3,0,0,0,0.013562,45.860,0.000,99.084,,,
8140,1658,315,72,28,21,14,8,13,13,8,2,7,0,1,1,0,0,0.013656,45.898,0.000,99.084,,,
8145,1592,288,83,22,13,24,7,17,12,6,3,2,6,1,0,2,2,0.013268,45.898,0.000,99.078,,,
8150,1598,312,73,27,14,21,9,14,13,11,2,2,3,6,0,0,0,0.013345,45.907,0.000,99.084,,,
8155,1732,291,64,34,20,12,12,21,12,7,3,4,1,1,0,0,0,0.013864,45.907,0.000,99.078,,,
8160,1606,276,65,22,12,21,14,17,12,7,7,5,1,0,1,1,1,0.013013,45.907,0.000,99.078,,,
8165,1590,297,68,22,12,21,10,16,8,4,5,5,4,1,1,1,0,0.013000,45.907,0.000,99.091,,,
8170,1645,312,57,21,19,12,7,12,16,2,2,2,3,1,1,1,0,0.013117,45.907,0.000,99.084,,,
8175,1662,308,60,28,17,18,8,15,11,7,2,6,3,3,2,1,1,0.013574,45.912,0.000,99.084,,,
8180,1717,283,83,29,16,15,6,15,10,8,6,4,1,2,1,1,1,0.013743,45.921,0.000,99.084,,,
8185,1712,276,84,23,20,32,10,19,15,14,5,5,0,2,0,0,1,0.014310,45.930,0.000,99.091,,,
8190,1639,314,75,37,16,10,9,17,11,5,1,5,2,3,1,0,0,0.013546,45.930,0.000,99.084,,,
8195,1635,271,58,23,17,27,5,20,13,12,1,8,3,0,0,1,0,0.013117,45.930,0.000,99.091,,,
8200,1689,286,71,30,18,23,10,12,14,5,7,3,3,1,0,1,1,0.013684,45.930,0.000,99.078,,,
8205,1636,310,83,28,13,18,8,15,5,4,6,4,2,4,1,2,0,0.013538,45.930,0.000,99.084,,,
8210,1696,300,69,25,20,17,14,22,5,7,3,8,1,1,0,0,0,0.013553,45.930,0.000,99.084,,,
8215,1622,306,67,31,16,17,17,7,11,7,4,6,4,0,1,0,0,0.013339,45.940,0.000,99.084,,,
8220,1678,299,68,28,16,20,14,12,16,11,8,2,2,1,1,0,0,0.013704,45.967,0.000,99.084,,,
8225,1710,292,67,34,27,20,15,14,9,2,1,2,3,1,1,0,0,0.013664,45.977,0.000,99.091,,,
8230,1632,317,73,15,9,22,7,12,11,4,3,7,1,7,1,1,0,0.013217,45.977,0.000,99.084,,,
8235,1645,294,70,25,18,13,13,16,16,14,5,4,1,0,1,1,0,0.013205,45.977,0.000,99.084,,,
8240,1587,300,72,18,24,16,13,10,12,2,3,2,3,1,0,1,0,0.012991,45.981,0.000,99.091,,,
8245,1699,301,82,28,12,29,9,13,5,4,3,5,2,2,1,1,1,0.013590,45.991,0.000,99.091,,,
8250,1672,308,68,27,19,15,12,17,15,5,2,3,0,1,0,0,0,0.013417,46.000,0.000,99.091,,,
8255,1590,308,74,27,22,19,13,9,14,8,6,7,1,2,1,3,1,0.013452,46.000,0.000,99.091,,,
8260,1674,284,65,28,20,19,16,16,13,13,6,6,4,1,1,2,1,0.013645,46.000,0.000,99.091,,,
8265,1643,277,71,21,7,18,9,13,18,4,6,6,1,3,0,1,0,0.013008,46.000,0.000,99.091,,,
8270,1570,287,74,15,19,14,12,13,12,4,4,2,6,0,0,1,0,0.012652,46.000,0.000,99.091,,,
8275,1765,316,61,31,11,20,17,6,13,8,2,5,0,3,5,0,0,0.014052,46.000,0.000,99.091,,,
8280,1674,317,77,18,19,14,10,11,10,8,5,2,3,0,0,2,0,0.013446,46.029,0.000,99.084,,,
8285,1720,284,60,29,20,16,11,23,7,10,3,2,4,2,2,3,3,0.013780,46.049,0.000,99.078,,,
8290,1729,323,81,23,12,22,12,21,13,6,7,3,5,2,1,1,1,0.014145,46.049,0.000,99.084,,,
8295,1734,308,76,28,12,15,9,17,11,8,5,1,1,1,1,0,0,0.013717,46.049,0.000,99.091,,,
8300,1705,282,83,30,12,11,6,18,10,5,5,1,2,1,2,0,0,0.013568,46.049,0.000,99.091,,,
8305,1731,287,72,31,16,21,8,16,16,4,0,3,2,3,2,1,1,0.013781,46.073,0.000,99.091,,,
8310,1653,289,70,24,17,17,9,17,11,5,4,1,1,3,1,1,0,0.013307,46.073,0.000,99.091,,,
8315,1717,275,71,43,12,25,13,17,15,8,4,5,1,1,1,1,0,0.013794,46.073,0.000,99.091,,,
8320,1656,290,71,26,18,15,11,17,9,4,3,2,4,2,0,0,0,0.013195,46.073,0.000,99.084,,,
8325,1705,291,77,28,14,18,15,8,12,6,5,3,1,1,0,2,1,0.013593,46.073,0.000,99.084,,,
8330,1664,278,65,22,19,21,11,15,14,6,5,3,1,2,1,2,1,0.013312,46.073,0.000,99.091,,,
8335,1692,310,70,35,14,22,9,22,10,7,4,3,1,1,0,1,3,0.013760,46.073,0.000,99.084,,,
8340,1703,284,68,28,20,21,15,16,11,6,4,2,1,0,0,0,0,0.013496,46.112,0.000,99.091,,,
8345,1671,254,78,20,14,16,16,13,10,8,0,6,4,2,1,2,0,0.013058,46.122,0.000,99.078,,,
8350,1612,265,80,23,21,17,10,18,12,7,9,3,2,3,0,0,2,0.013017,46.122,0.000,99.091,,,
8355,1713,275,78,25,21,18,10,18,12,6,6,6,0,4,2,0,1,0.013644,46.122,0.000,99.091,,,
8360,1675,290,72,24,23,21,9,24,13,3,5,2,4,2,1,0,0,0.013462,46.122,0.000,99.084,,,
8365,1656,277,79,26,14,13,9,11,14,6,4,0,3,1,2,1,0,0.013166,46.122,0.000,99.091,,,
8370,1570,281,76,24,16,14,9,15,13,7,0,1,5,3,1,1,3,0.012851,46.127,0.000,99.084,,,
8375,1670,317,82,28,13,22,6,18,12,2,6,2,4,0,0,0,0,0.013491,46.146,0.000,99.084,,,
8380,1711,251,56,22,15,17,6,15,15,9,2,2,3,0,1,2,1,0.013174,46.146,0.000,99.091,,,
8385,1741,295,57,30,16,13,15,12,12,8,1,2,0,2,3,0,0,0.013628,46.146,0.000,99.084,,,
8390,1673,304,95,30,18,12,12,14,10,10,2,2,0,3,1,1,0,0.013738,46.156,0.000,99.084,,,
8395,1698,326,66,29,13,14,10,17,12,6,4,2,2,3,1,2,1,0.013934,46.185,0.000,99.091,,,
8400,1614,301,87,21,13,23,9,20,8,11,5,5,4,1,0,0,0,0.013267,46.195,0.000,99.078,,,
8405,1692,299,65,26,13,15,10,11,14,7,6,1,4,2,0,1,1,0.013613,46.195,0.000,99.084,,,
8410,1692,309,87,25,18,12,12,22,16,10,5,3,3,1,0,0,2,0.013937,46.210,0.000,99.084,,,
8415,1721,300,88,36,14,18,6,11,6,6,3,1,1,1,0,1,1,0.013786,46.220,0.000,99.091,,,
8420,1710,271,63,27,14,14,15,15,6,8,8,5,3,0,1,0,0,0.013405,46.220,0.000,99.091,,,
8425,1699,284,79,21,11,20,11,12,11,8,8,4,2,1,1,1,1,0.013556,46.229,0.000,99.091,,,
8430,1726,312,80,26,18,16,2,20,15,4,5,7,3,2,1,3,0,0.013922,46.268,0.000,99.091,,,
8435,1668,342,77,20,15,21,12,22,13,11,3,2,5,1,3,0,0,0.013966,46.268,0.000,99.091,,,
8440,1719,299,88,31,17,13,10,13,14,4,3,0,1,2,3,1,0,0.013974,46.268,0.000,99.078,,,
8445,1792,298,82,26,14,14,19,17,11,6,3,2,3,2,3,0,1,0.014339,46.288,0.000,99.084,,,
8450,1772,291,62,28,18,17,12,11,16,7,6,5,2,2,2,2,0,0.013940,46.293,0.000,99.091,,,
